Date,AAPL,GOOGL
2007-12-21,24.921757,348.693695
2007-12-24,25.550232,350.715729
2007-12-26,25.569511,355.77578700000004
2007-12-27,25.520670000000003,350.720734
2007-12-28,25.68261,351.616608
2007-12-31,25.457693,346.08609
2008-01-02,25.041281,342.937927
2008-01-03,25.052847,343.007996
2008-01-04,23.140435999999998,328.828827
2008-01-07,22.830696,324.949951
2008-01-08,22.009445,316.156158
2008-01-09,23.056898,326.926941
2008-01-10,22.879535999999998,323.68869
2008-01-11,22.194515,319.444458
2008-01-14,22.977213,327.237244
2008-01-15,21.725409,319.144135
2008-01-16,20.517295999999998,308.283295
2008-01-17,20.677951999999998,300.69570899999997
2008-01-18,20.738356,300.425415
2008-01-22,20.003207999999997,292.467468
2008-01-23,17.873596,274.58459500000004
2008-01-24,17.427623999999998,287.532532
2008-01-25,16.709183,283.48349
2008-01-28,16.709183,278.26828
2008-01-29,16.905823,275.535522
2008-01-30,16.988077,274.409424
2008-01-31,17.396778,282.432434
2008-02-01,17.189854,258.208221
2008-02-04,16.919961999999998,247.962967
2008-02-05,16.625643,253.653656
2008-02-06,15.679720000000001,251.10611
2008-02-07,15.58204,252.72772200000003
2008-02-08,16.126976000000003,258.603607
2008-02-11,16.637210999999997,260.840851
2008-02-12,16.047295000000002,259.30429100000003
2008-02-13,16.630789,267.57757599999997
2008-02-14,16.381449,266.391388
2008-02-15,16.017731,265.085083
2008-02-19,15.702853,254.72973599999997
2008-02-20,15.913631,254.75476099999997
2008-02-21,15.620598999999999,251.68168599999998
2008-02-22,15.353272,254.15416000000002
2008-02-25,15.389259,243.46347000000003
2008-02-26,15.313432,232.32733199999998
2008-02-27,15.803101999999999,236.66667200000003
2008-02-28,16.696327,237.93293799999998
2008-02-29,16.067854,235.825821
2008-03-03,15.645016,228.738739
2008-03-04,16.016445,222.522522
2008-03-05,15.999742999999999,224.074081
2008-03-06,15.542201,216.56657400000003
2008-03-07,15.711848000000002,216.89189100000002
2008-03-10,15.382832,207.017014
2008-03-11,16.367310999999997,220.140137
2008-03-12,16.19766,220.31030299999998
2008-03-13,16.443144,221.72672999999998
2008-03-14,16.272209,219.179184
2008-03-17,16.28763,210.145142
2008-03-18,17.070326,219.799805
2008-03-19,16.665487,216.216217
2008-03-20,17.128162,216.99198900000002
2008-03-24,17.932714,230.51051299999997
2008-03-25,18.11907,225.61561600000002
2008-03-26,18.643442,229.32432599999999
2008-03-27,18.025251,222.262268
2008-03-28,18.379972,219.259262
2008-03-31,18.442949,220.45546000000002
2008-04-01,19.217942999999998,233.08808900000002
2008-04-02,18.955755,233.08308399999999
2008-04-03,19.485264,227.787781
2008-04-04,19.674192,235.780777
2008-04-07,20.035343,238.64865099999997
2008-04-08,19.643349,234.139145
2008-04-09,19.463410999999997,232.32733199999998
2008-04-10,19.863119,234.77478
2008-04-11,18.910769000000002,228.95394900000002
2008-04-14,18.993026999999998,226.056061
2008-04-15,19.070135,223.643646
2008-04-16,19.753878,227.742737
2008-04-17,19.855406,224.99499500000002
2008-04-18,20.697229,269.97497599999997
2008-04-21,21.612307,269.164154
2008-04-22,20.589268,277.777771
2008-04-23,20.934998999999998,273.518524
2008-04-24,21.712559,271.791779
2008-04-25,21.814089000000003,272.302307
2008-04-28,22.136684,276.33633399999997
2008-04-29,22.497828,279.514526
2008-04-30,22.356453,287.432434
2008-05-01,23.13401,296.836823
2008-05-02,23.254822,290.935944
2008-05-05,23.741922,297.747742
2008-05-06,23.989969,293.47348
2008-05-07,23.466888,289.789795
2008-05-08,23.784334,291.796783
2008-05-09,23.577419,286.886902
2008-05-12,24.182755,292.762756
2008-05-13,24.414095,291.791779
2008-05-14,23.938564000000003,288.438446
2008-05-15,24.384536999999998,290.790802
2008-05-16,24.113356,290.325317
2008-05-19,23.596695,289.049042
2008-05-20,23.892295999999998,289.5896
2008-05-21,22.901386,275.270264
2008-05-22,22.754873,275.005005
2008-05-23,23.284384,272.582581
2008-05-27,23.960410999999997,280.730743
2008-05-28,24.034952,284.404419
2008-05-29,23.993826000000002,291.791779
2008-05-30,24.258581,293.193207
2008-06-02,23.917997,287.787781
2008-06-03,23.824179,283.933929
2008-06-04,23.801043,286.396393
2008-06-05,24.345978,293.443451
2008-06-06,23.858877,283.783783
2008-06-09,23.340933,279.214203
2008-06-10,23.858877,277.362366
2008-06-11,23.23811,272.872864
2008-06-12,22.267773000000002,276.75174
2008-06-13,22.153391,286.041046
2008-06-16,22.727884,286.691681
2008-06-17,23.317801,285.015015
2008-06-18,22.973361999999998,281.471466
2008-06-19,23.249679999999998,280.38037099999997
2008-06-20,22.526104,273.488495
2008-06-23,22.254923,272.877869
2008-06-24,22.266485,271.421417
2008-06-25,22.798571,275.77578700000004
2008-06-26,21.625158,264.674683
2008-06-27,21.860355,264.299286
2008-06-30,21.519772,263.47348
2008-07-01,22.450274,267.632629
2008-07-02,21.614882,263.783783
2008-07-03,21.86421,268.768768
2008-07-07,22.511971,272.227234
2008-07-08,23.076173999999998,277.54254199999997
2008-07-09,22.395007999999997,271.046051
2008-07-10,22.700893,270.555542
2008-07-11,22.18038,267.167175
2008-07-14,22.347452,261.071075
2008-07-15,21.802525,258.303314
2008-07-16,22.209936,268.068054
2008-07-17,22.081411,266.987
2008-07-18,21.22546,240.900894
2008-07-21,21.371971,234.634628
2008-07-22,20.823176999999998,238.79379300000002
2008-07-23,21.368111,244.854858
2008-07-24,20.438898000000002,238.04805
2008-07-25,20.836035,246.23623700000002
2008-07-28,19.843842000000002,238.798798
2008-07-29,20.188285999999998,241.79679900000002
2008-07-30,20.548143,241.59159900000003
2008-07-31,20.428621,237.112106
2008-08-01,20.134301999999998,234.164169
2008-08-04,19.693472,231.73173500000001
2008-08-05,20.645823,240.16516099999998
2008-08-06,21.102073999999998,243.413406
2008-08-07,21.022392,239.799805
2008-08-08,21.790953,247.75274700000003
2008-08-11,22.306328,250.67067000000003
2008-08-12,22.713743,251.55654900000002
2008-08-13,23.044048,250.265259
2008-08-14,23.046619,252.998001
2008-08-15,22.58651,255.33033799999998
2008-08-18,22.541523,249.39939900000002
2008-08-19,22.302473000000003,245.49549900000002
2008-08-20,22.599365,242.742737
2008-08-21,22.400148,243.50851400000002
2008-08-22,22.721458,245.540543
2008-08-25,22.176520999999997,241.74675
2008-08-26,22.31661,237.31732200000002
2008-08-27,22.44899,234.524521
2008-08-28,22.329458,237.127121
2008-08-29,21.788382000000002,231.876877
2008-09-02,21.359119,232.857864
2008-09-03,21.458082,232.437439
2008-09-04,20.720361999999998,225.355362
2008-09-05,20.586699,222.34735099999997
2008-09-08,20.296235999999997,210.185181
2008-09-09,19.494263,209.539536
2008-09-10,19.485264,207.28729199999998
2008-09-11,19.618925,217.09208700000002
2008-09-12,19.142107,219.049042
2008-09-15,18.039389,217.147141
2008-09-16,17.977694,221.68669100000002
2008-09-17,16.429003,207.45245400000002
2008-09-18,17.233547,219.759766
2008-09-19,18.110075,224.799805
2008-09-22,16.842848,215.28527799999998
2008-09-23,16.301765,214.849854
2008-09-24,16.542101000000002,217.77276600000002
2008-09-25,16.955944,220.02002000000002
2008-09-26,16.481693,215.735733
2008-09-29,13.528255,190.690689
2008-09-30,14.607842000000002,200.460464
2008-10-01,14.02435,206.066071
2008-10-02,12.865082000000001,195.44044499999998
2008-10-03,12.475660000000001,193.648651
2008-10-06,12.613177,185.79078700000002
2008-10-07,11.459045,173.178177
2008-10-08,11.540014999999999,169.224228
2008-10-09,11.405066999999999,164.654648
2008-10-10,12.440957000000001,166.166168
2008-10-13,14.170869,190.700699
2008-10-14,13.376597,181.53653
2008-10-15,12.588759,169.754761
2008-10-16,13.095137,176.686691
2008-10-17,12.518071,186.456451
2008-10-20,12.651736999999999,189.849854
2008-10-21,11.758505,181.556549
2008-10-22,12.449954,178.013016
2008-10-23,12.624744,176.33633400000002
2008-10-24,12.386978,169.814819
2008-10-27,11.835617999999998,164.90991200000002
2008-10-28,12.840663000000001,184.55955500000002
2008-10-29,13.437006,179.17918400000002
2008-10-30,14.271115,180.025024
2008-10-31,13.827712,179.859863
2008-11-03,13.746744,173.41841100000002
2008-11-04,14.26469,183.653656
2008-11-05,13.276351000000002,171.29129
2008-11-06,12.736559,165.775772
2008-11-07,12.626031,165.735733
2008-11-10,12.322718,159.549545
2008-11-11,12.180058,155.88588000000001
2008-11-12,11.582429,145.645645
2008-11-13,12.394689999999999,156.196198
2008-11-14,11.59785,155.165161
2008-11-17,11.327955000000001,150.210205
2008-11-18,11.555437,148.858856
2008-11-19,11.09019,140.230225
2008-11-20,10.344761,129.90991200000002
2008-11-21,10.613371,131.346344
2008-11-24,11.946147999999999,128.848846
2008-11-25,11.669824,141.166168
2008-11-26,12.209619,146.191193
2008-11-28,11.910160000000001,146.626633
2008-12-01,11.429487,133.128128
2008-12-02,11.884459,137.69268799999998
2008-12-03,12.325287,139.854858
2008-12-04,11.748224,137.30731200000002
2008-12-05,12.081095,142.137131
2008-12-08,12.816241999999999,151.206207
2008-12-09,12.859939,153.138138
2008-12-10,12.622174000000001,154.56456
2008-12-11,12.209619,150.260254
2008-12-12,12.629888000000001,158.03804
2008-12-15,12.177487,155.49049399999998
2008-12-16,12.264882,162.802795
2008-12-17,11.459045,157.777771
2008-12-18,11.49375,155.295288
2008-12-19,11.567005,155.24023400000002
2008-12-22,11.019503,148.703705
2008-12-23,11.101757000000001,149.15916399999998
2008-12-24,10.929534,151.626633
2008-12-26,11.028499,150.33033799999998
2008-12-29,11.131317,148.858856
2008-12-30,11.09019,151.706711
2008-12-31,10.969380000000001,153.978973
2009-01-02,11.663397,160.82081599999998
2009-01-05,12.155636999999999,164.189194
2009-01-06,11.955145,167.197205
2009-01-07,11.696814999999999,161.166168
2009-01-08,11.914015,162.757751
2009-01-09,11.641547000000001,157.69268799999998
2009-01-12,11.394788,156.501495
2009-01-13,11.272689999999999,157.317322
2009-01-14,10.966806,150.635635
2009-01-15,10.716188,149.644638
2009-01-16,10.581241,149.98498500000002
2009-01-20,10.050444,141.51651
2009-01-21,10.645502,151.691696
2009-01-22,11.35623,153.40339699999998
2009-01-23,11.35623,162.51251200000002
2009-01-26,11.520738,162.097092
2009-01-27,11.660825,165.905899
2009-01-28,12.106798,174.50950600000002
2009-01-29,11.952574,171.83183300000002
2009-01-30,11.583714,169.434433
2009-02-02,11.761074,170.45546000000002
2009-02-03,11.950002,170.395401
2009-02-04,12.02326,171.671677
2009-02-05,12.397261,177.037033
2009-02-06,12.816241999999999,185.825821
2009-02-09,13.174819,189.57457
2009-02-10,12.573336999999999,179.434433
2009-02-11,12.443527,179.199203
2009-02-12,12.758407,181.706711
2009-02-13,12.744272,179.019012
2009-02-17,12.149211,171.501495
2009-02-18,12.128648,176.73173500000001
2009-02-19,11.649258999999999,171.491486
2009-02-20,11.721232,173.398392
2009-02-23,11.175014,165.19519
2009-02-24,11.599139,172.897903
2009-02-25,11.716092,170.990997
2009-02-26,11.462904,168.758759
2009-02-27,11.478327,169.164169
2009-03-02,11.302252000000001,163.743744
2009-03-03,11.357516,162.902908
2009-03-04,11.717377,159.61961399999998
2009-03-05,11.41792,152.97297700000001
2009-03-06,10.962953,154.439438
2009-03-09,10.681486,145.590591
2009-03-10,11.39093,154.239243
2009-03-11,11.911447,159.11411999999999
2009-03-12,12.383123,161.926926
2009-03-13,12.329144,162.372375
2009-03-16,12.263597,160.005005
2009-03-17,12.808533,167.837845
2009-03-18,13.047585,166.716721
2009-03-19,13.060435,165.135132
2009-03-20,13.056581,165.245239
2009-03-23,13.83671,174.474472
2009-03-24,13.687623,173.758759
2009-03-25,13.686338000000001,172.207214
2009-03-26,14.120744,176.821823
2009-03-27,13.732609,174.024017
2009-03-30,13.429295999999999,171.51651
2009-03-31,13.510264999999999,174.204208
2009-04-01,13.969089000000002,177.222229
2009-04-02,14.485748000000001,181.431427
2009-04-03,14.907303,185.075073
2009-04-06,15.223467000000001,184.304306
2009-04-07,14.780064999999999,179.504501
2009-04-08,14.949712,181.181183
2009-04-09,15.367409,186.436432
2009-04-13,15.450946,189.244247
2009-04-14,15.205473000000001,184.639633
2009-04-15,15.119360999999998,189.939941
2009-04-16,15.609032999999998,194.56456
2009-04-17,15.862221,196.316315
2009-04-20,15.486937,189.839844
2009-04-21,15.648872,190.925919
2009-04-22,15.616742000000002,192.122116
2009-04-23,16.116697,192.53753700000001
2009-04-24,15.923913,194.939941
2009-04-27,16.030584,193.16816699999998
2009-04-28,15.923913,192.047043
2009-04-29,16.083277,195.930923
2009-04-30,16.171957,198.18318200000002
2009-05-01,16.35318,197.042038
2009-05-04,16.973938,201.191193
2009-05-05,17.056194,201.696701
2009-05-06,17.029203,201.936935
2009-05-07,16.587088,198.50351
2009-05-08,16.603794,203.868866
2009-05-11,16.652632,204.194199
2009-05-12,15.990742000000001,199.704712
2009-05-13,15.357126000000001,194.964966
2009-05-14,15.801812,193.943939
2009-05-15,15.733695,195.19519
2009-05-18,16.277348999999997,198.618622
2009-05-19,16.380163,199.639633
2009-05-20,16.177104999999997,198.78878799999998
2009-05-21,15.959895000000001,198.448456
2009-05-22,15.743981,196.946945
2009-05-26,16.808146,202.382385
2009-05-27,17.099895,202.982986
2009-05-28,17.359507,205.40541100000002
2009-05-29,17.454611,208.823822
2009-06-01,17.909582,213.4935
2009-06-02,17.927572,214.414413
2009-06-03,18.115215,216.041046
2009-06-04,18.473791000000002,220.360367
2009-06-05,18.593323,222.382385
2009-06-08,18.48793,219.60459900000004
2009-06-09,18.342705,218.02802999999997
2009-06-10,18.025251,216.51651
2009-06-11,17.986691,214.71472200000002
2009-06-12,17.603695000000002,212.632629
2009-06-15,17.490602,208.593597
2009-06-16,17.524017,208.20820600000002
2009-06-17,17.425048999999998,207.787781
2009-06-18,17.463607999999997,207.237244
2009-06-19,17.926291,210.25524900000002
2009-06-22,17.655106,203.878876
2009-06-23,17.223278,203.043045
2009-06-24,17.507305,204.849854
2009-06-25,17.975126,208.093094
2009-06-26,18.306719,212.872879
2009-06-29,18.246311,212.282288
2009-06-30,18.305428,211.006012
2009-07-01,18.356844,209.704712
2009-07-02,17.995687,204.449448
2009-07-06,17.814472,205.01001000000002
2009-07-07,17.40192,198.513519
2009-07-08,17.635826,201.446442
2009-07-09,17.525299,205.400406
2009-07-10,17.80291,207.40741
2009-07-13,18.293861,212.362366
2009-07-14,18.284861,212.557556
2009-07-15,18.877357,219.304306
2009-07-16,18.959608,221.521515
2009-07-17,19.503258,215.340347
2009-07-20,19.652342,215.300293
2009-07-21,19.472412,214.164169
2009-07-22,20.144582999999997,214.059052
2009-07-23,20.283388000000002,218.88888500000002
2009-07-24,20.562281,223.583588
2009-07-27,20.576420000000002,222.62262
2009-07-28,20.563568,220.145142
2009-07-29,20.567419,218.338333
2009-07-30,20.922142,223.043045
2009-07-31,20.999257999999998,221.74675
2009-08-03,21.389963,226.331329
2009-08-04,21.276865,227.09208700000002
2009-08-05,21.220314000000002,225.795792
2009-08-06,21.066088,225.405411
2009-08-07,21.271723,228.778778
2009-08-10,21.170189,228.53353900000002
2009-08-11,20.92728,227.19720499999997
2009-08-12,21.246019,229.519516
2009-08-13,21.645723,231.37136800000002
2009-08-14,21.434944,230.230225
2009-08-17,20.510872,222.667664
2009-08-18,21.077658,222.862869
2009-08-19,21.154768,222.20721400000002
2009-08-20,21.377113,230.43544
2009-08-21,21.748549,232.852859
2009-08-24,21.727982,234.599594
2009-08-25,21.771685,235.920914
2009-08-26,21.515917,234.23423799999998
2009-08-27,21.778105,233.26326
2009-08-28,21.855217,232.60760499999998
2009-08-31,21.618732,231.066071
2009-09-01,21.244738,228.10810899999998
2009-09-02,21.229315,226.73173500000001
2009-09-03,21.405388000000002,228.98898300000002
2009-09-04,21.888635999999998,230.880875
2009-09-08,22.225361,229.539536
2009-09-09,21.995306,232.21722400000002
2009-09-10,22.177805,235.705704
2009-09-11,22.1264,236.30630499999998
2009-09-14,22.326889,237.79779100000002
2009-09-15,22.511971,239.00900299999998
2009-09-16,23.374344,244.38938900000002
2009-09-17,23.718788,246.10611
2009-09-18,23.779196,245.975983
2009-09-21,23.650673,248.74874900000003
2009-09-22,23.709792999999998,249.779785
2009-09-23,23.840887,249.479477
2009-09-24,23.624968,248.633636
2009-09-25,23.438612,246.486481
2009-09-28,23.924425,249.514511
2009-09-29,23.82546,249.514511
2009-09-30,23.821607999999998,248.17317200000002
2009-10-01,23.244545000000002,243.843842
2009-10-02,23.763775,242.53253199999997
2009-10-05,23.907713,244.50450099999998
2009-10-06,24.420521,249.619614
2009-10-07,24.451365,259.029022
2009-10-08,24.325413,257.347351
2009-10-09,24.479639000000002,258.383392
2009-10-12,24.52334,262.282288
2009-10-13,24.421806,263.318329
2009-10-14,24.585028,267.927917
2009-10-15,24.491213000000002,265.220215
2009-10-16,24.168615,275.200195
2009-10-19,24.401245,276.32132
2009-10-20,25.54509,276.136139
2009-10-21,26.336786,275.825836
2009-10-22,26.372771999999998,277.32232700000003
2009-10-23,26.210832999999997,277.122131
2009-10-26,26.023195,277.382385
2009-10-27,25.366446,274.41943399999997
2009-10-28,24.72769,270.42041
2009-10-29,25.235355,275.800812
2009-10-30,24.226456,268.328339
2009-11-02,24.330559,267.262268
2009-11-03,24.258581,268.91391
2009-11-04,24.52334,270.435425
2009-11-05,24.937179999999998,274.599609
2009-11-06,24.977018,275.825836
2009-11-09,25.892101,281.53652999999997
2009-11-10,26.087454,283.66366600000003
2009-11-11,26.122156,285.565552
2009-11-12,25.960217999999998,284.209198
2009-11-13,26.276381,286.31131
2009-11-16,26.556562,288.428436
2009-11-17,26.604115000000004,289.034027
2009-11-18,26.470449,288.613617
2009-11-19,25.770001999999998,286.781769
2009-11-20,25.694174,285.26525899999996
2009-11-23,26.460167,291.466461
2009-11-24,26.275097,291.836823
2009-11-25,26.24297,293.163177
2009-11-27,25.780289,290.170166
2009-11-30,25.692885999999998,291.791779
2009-12-01,25.315033,295.230225
2009-12-02,25.219931,294.049042
2009-12-03,25.252062,293.163177
2009-12-04,24.845932,292.797791
2009-12-07,24.284285999999998,293.418427
2009-12-08,24.402525,293.81881699999997
2009-12-09,25.421709,294.80481000000003
2009-12-10,25.245634,296.046051
2009-12-11,25.019426,295.550537
2009-12-14,25.31632,298.163177
2009-12-15,24.955173000000002,296.866852
2009-12-16,25.065701,299.179169
2009-12-17,24.658286999999998,297.267273
2009-12-18,25.117110999999998,298.508514
2009-12-21,25.476976,299.639648
2009-12-22,25.750729,300.86087000000003
2009-12-23,25.974354,306.14614900000004
2009-12-24,26.866302,309.549561
2009-12-28,27.196602000000002,311.746735
2009-12-29,26.874012,310.01001
2009-12-30,27.200454999999998,311.676666
2009-12-31,27.083506,310.300293
2010-01-04,27.505053999999998,313.68869
2010-01-05,27.552608000000003,312.307312
2010-01-06,27.114347,304.434448
2010-01-07,27.064221999999997,297.347351
2010-01-08,27.244156,301.31131
2010-01-11,27.00382,300.855865
2010-01-12,26.69665,295.535522
2010-01-13,27.073221000000004,293.838837
2010-01-14,26.916421999999997,295.220215
2010-01-15,26.466595,290.290283
2010-01-19,27.63743,294.10409500000003
2010-01-20,27.212028999999998,290.49548300000004
2010-01-21,26.741630999999998,291.781769
2010-01-22,25.415281,275.280273
2010-01-25,26.099028,270.270264
2010-01-26,26.467879999999997,271.481476
2010-01-27,26.717218,271.32132
2010-01-28,25.613209,267.412415
2010-01-29,24.683992,265.235229
2010-02-01,25.027143,266.776764
2010-02-02,25.172379,265.825836
2010-02-03,25.605494,270.680695
2010-02-04,24.682707,263.653656
2010-02-05,25.120964,265.910919
2010-02-08,24.948748000000002,267.00201400000003
2010-02-09,25.21479,268.488495
2010-02-10,25.077271,267.492493
2010-02-11,25.533520000000003,268.468475
2010-02-12,25.753294,266.826813
2010-02-16,26.141434,270.920929
2010-02-17,26.03219,269.37435899999997
2010-02-18,26.081034,271.88189700000004
2010-02-19,25.91909,270.650665
2010-02-22,25.758438,271.671661
2010-02-23,25.326601,267.802795
2010-02-24,25.789278,266.00100699999996
2010-02-25,25.961504,263.47848500000003
2010-02-26,26.298227,263.66366600000003
2010-03-01,26.859875,266.611603
2010-03-02,26.841879,270.800812
2010-03-03,26.903570000000002,272.932922
2010-03-04,27.080933,277.572571
2010-03-05,28.139957,282.38739
2010-03-08,28.156658,281.52151499999997
2010-03-09,28.663040000000002,280.37536600000004
2010-03-10,28.896948,288.513519
2010-03-11,28.981775,290.86087000000003
2010-03-12,29.123152,290.06005899999997
2010-03-15,28.768428999999998,281.871857
2010-03-16,28.846829999999997,282.882874
2010-03-17,28.804413,283.06304900000003
2010-03-18,28.872532,283.48349
2010-03-19,28.564075,280.280273
2010-03-22,28.885386999999998,279.029022
2010-03-23,29.349346,274.77477999999996
2010-03-24,29.479155,278.943939
2010-03-25,29.129573999999998,281.72171000000003
2010-03-26,29.675797999999997,281.626617
2010-03-29,29.86729,281.5065
2010-03-30,30.311989,283.638641
2010-03-31,30.202738,283.843842
2010-04-01,30.327406,284.684692
2010-04-05,30.651283000000003,285.790802
2010-04-06,30.786228,284.394409
2010-04-07,30.922462,282.052063
2010-04-08,30.838919,284.029022
2010-04-09,31.075403,283.393402
2010-04-12,31.139671000000003,286.651642
2010-04-13,31.157658,293.67868
2010-04-14,31.576649,294.7948
2010-04-15,31.991770000000002,297.947937
2010-04-16,31.796416999999998,275.350342
2010-04-19,31.754002000000003,275.325317
2010-04-20,31.435268,277.797791
2010-04-21,33.315552000000004,277.427429
2010-04-22,34.24733,273.803802
2010-04-23,34.807686,272.767761
2010-04-26,34.636757,266.08609
2010-04-27,33.677979,264.7948
2010-04-28,33.621433,264.85986299999996
2010-04-29,34.526237,266.26626600000003
2010-04-30,33.555882000000004,263.113098
2010-05-03,34.231922,265.565552
2010-05-04,33.246143,253.438446
2010-05-05,32.900414000000005,255.13513199999997
2010-05-06,31.648615000000003,249.584579
2010-05-07,30.313269000000002,246.816818
2010-05-10,32.643372,261.08609
2010-05-11,32.968533,254.779785
2010-05-12,33.684402,252.94795200000002
2010-05-13,33.205009000000004,255.695694
2010-05-14,32.621521,254.019012
2010-05-17,32.672934999999995,254.23924300000002
2010-05-18,32.43388,249.434433
2010-05-19,31.917231,247.46246299999999
2010-05-20,30.557459,237.742737
2010-05-21,31.143524,236.261261
2010-05-24,31.714163,238.818817
2010-05-25,31.516239000000002,238.773773
2010-05-26,31.373572999999997,237.97297700000001
2010-05-27,32.561127,245.475479
2010-05-28,33.014804999999996,243.05806
2010-06-01,33.522472,241.42642200000003
2010-06-02,33.923454,246.931931
2010-06-03,33.81678,253.05305499999997
2010-06-04,32.896561,249.609604
2010-06-07,32.251377000000005,243.003006
2010-06-08,32.044464000000005,242.632629
2010-06-09,31.25662,237.24725299999997
2010-06-10,32.196121000000005,243.74874900000003
2010-06-11,32.581676,244.49449199999998
2010-06-14,32.680649,241.836838
2010-06-15,33.375961,249.24424700000003
2010-06-16,34.347569,250.88588
2010-06-17,34.941357,250.29028300000002
2010-06-18,35.224106,250.265259
2010-06-21,34.722865999999996,244.524521
2010-06-22,35.19582,243.36836200000002
2010-06-23,34.82568,241.266266
2010-06-24,34.572491,237.787781
2010-06-25,34.276894,236.576584
2010-06-28,34.482533000000004,236.27627599999997
2010-06-29,32.923557,227.357361
2010-06-30,32.327217,222.69769300000002
2010-07-01,31.935219,219.964966
2010-07-02,31.737285999999997,218.4935
2010-07-06,31.954502,218.25325
2010-07-07,33.244873,225.325333
2010-07-08,33.170311,228.50851400000002
2010-07-09,33.366959,233.978973
2010-07-12,33.067501,238.153152
2010-07-13,32.361912,244.844849
2010-07-14,32.481445,245.915909
2010-07-15,32.316936,247.257263
2010-07-16,32.117722,230.035034
2010-07-19,31.562509999999996,233.32331800000003
2010-07-20,32.373478000000006,241.036041
2010-07-21,32.675503000000006,238.98898300000002
2010-07-22,33.289845,242.64764399999999
2010-07-23,33.408085,245.27526899999998
2010-07-26,33.323260999999995,244.72973599999997
2010-07-27,33.940174,246.561554
2010-07-28,33.539169,242.417419
2010-07-29,33.172894,242.737732
2010-07-30,33.062359,242.667664
2010-08-02,33.653564,245.45045499999998
2010-08-03,33.663849,245.160156
2010-08-04,33.798794,253.413406
2010-08-05,33.634289,254.304306
2010-08-06,33.427368,250.360367
2010-08-09,33.640713,252.927933
2010-08-10,33.339973,252.10710099999997
2010-08-11,32.154995,246.116119
2010-08-12,32.36063,246.25125099999997
2010-08-13,32.014908,243.418411
2010-08-16,31.827263000000002,243.03804
2010-08-17,32.383762,245.50550800000002
2010-08-18,32.525139,241.316315
2010-08-19,32.115142999999996,234.219223
2010-08-20,32.084301,231.241241
2010-08-23,31.590778000000004,232.267273
2010-08-24,30.836351,225.920914
2010-08-25,31.21677,227.53753700000001
2010-08-26,30.88133,225.71571400000002
2010-08-27,31.053565999999996,229.644638
2010-08-30,31.166655,226.571579
2010-08-31,31.243765000000003,225.235229
2010-09-01,32.172985,230.39540099999996
2010-09-02,32.409462,231.821823
2010-09-03,33.257709999999996,235.38539100000003
2010-09-07,33.134327,232.43243399999997
2010-09-08,33.791073,235.52552799999998
2010-09-09,33.810356,238.328323
2010-09-10,33.854061,238.308304
2010-09-13,34.320591,241.376373
2010-09-14,34.451683,240.45546000000002
2010-09-15,34.729294,240.560562
2010-09-16,35.545406,240.770767
2010-09-17,35.391186,245.320328
2010-09-20,36.401363,254.394394
2010-09-21,36.470772,256.987
2010-09-22,36.982292,258.25827000000004
2010-09-23,37.132652,256.997009
2010-09-24,37.569641,263.908905
2010-09-27,37.420547,265.470459
2010-09-28,36.867908,263.848846
2010-09-29,36.933456,264.1091
2010-09-30,36.468193,263.158173
2010-10-01,36.310116,263.073059
2010-10-04,35.811446999999994,261.43643199999997
2010-10-05,37.135231,269.38439900000003
2010-10-06,37.167362,267.44244399999997
2010-10-07,37.171223,265.270264
2010-10-08,37.794548,268.443451
2010-10-11,37.960342,269.689697
2010-10-12,38.369045,270.965973
2010-10-13,38.574673,271.92193599999996
2010-10-14,38.853577,270.735748
2010-10-15,40.451103,301.026031
2010-10-18,40.870087,309.164154
2010-10-19,39.776367,304.219208
2010-10-20,39.910034,304.294281
2010-10-21,39.78022,306.3013
2010-10-22,39.516746999999995,306.571564
2010-10-25,39.692833,308.558563
2010-10-26,39.591282,309.609619
2010-10-27,39.563023,308.54354900000004
2010-10-28,39.230129,309.599609
2010-10-29,38.682644,307.157166
2010-11-01,39.09391,307.8078
2010-11-02,39.759655,308.108093
2010-11-03,40.201775,310.400391
2010-11-04,40.904789,312.447449
2010-11-05,40.758282,312.852844
2010-11-08,40.949776,313.6987
2010-11-09,40.623329,312.722717
2010-11-10,40.873940000000005,311.75174
2010-11-11,40.696587,308.9039
2010-11-12,39.588710999999996,301.94696
2010-11-15,39.461483,298.03302
2010-11-16,38.761036,292.152161
2010-11-17,38.620945,292.067078
2010-11-18,39.640128999999995,298.578583
2010-11-19,39.421638,295.710724
2010-11-22,40.273754,295.905914
2010-11-23,39.67868,291.796783
2010-11-24,40.458813,297.78277599999996
2010-11-26,40.484524,295.29528799999997
2010-11-29,40.724865,291.346344
2010-11-30,39.989703999999996,278.133148
2010-12-01,40.664452000000004,282.45745800000003
2010-12-02,40.889374,286.196198
2010-12-03,40.798111,286.78677400000004
2010-12-06,41.14642,289.46948199999997
2010-12-07,40.897071999999994,293.863861
2010-12-08,41.256943,295.565552
2010-12-09,41.096287,296.046051
2010-12-10,41.1991,296.401398
2010-12-13,41.341766,297.607605
2010-12-14,41.164398,297.752747
2010-12-15,41.173396999999994,295.44543500000003
2010-12-16,41.287781,296.151154
2010-12-17,41.205532,295.69570899999997
2010-12-20,41.411159999999995,297.82782000000003
2010-12-21,41.666924,301.836823
2010-12-22,41.790306,303.048035
2010-12-23,41.589817,302.417419
